,M+1,M+2,M+3,M+4
498,0.0028,0.1276,0.0348,0.0088
499,0.0028,0.1276,0.0352,0.0092
500,0.0028,0.1272,0.0348,0.0084
501,0.0028,0.1276,0.034,0.008
502,0.0028,0.1272,0.0332,0.008
503,0.0028,0.1276,0.0332,0.0084
504,0.0028,0.1264,0.0336,0.0088
505,0.0028,0.126,0.034,0.0088
506,0.0028,0.1264,0.034,0.0092
507,0.0028,0.1256,0.0332,0.0092
508,0.0028,0.1264,0.0328,0.0088
509,0.0028,0.1276,0.0316,0.0088
510,0.0028,0.1272,0.0308,0.0088
511,0.0028,0.1272,0.0308,0.0088
512,0.0028,0.1268,0.0312,0.0088
513,0.0028,0.1304,0.0316,0.0088
514,0.0028,0.1304,0.0324,0.0084
515,0.0028,0.1304,0.0324,0.0088
516,0.0028,0.1308,0.0324,0.0084
517,0.0028,0.1308,0.0328,0.0084
518,0.0028,0.1312,0.0316,0.0092
519,0.0028,0.1304,0.032,0.0096
520,0.0028,0.1316,0.0316,0.01
521,0.0028,0.1308,0.0312,0.01
522,0.0028,0.13,0.0312,0.01
523,0.0028,0.13,0.0312,0.0096
524,0.0028,0.13,0.032,0.0096
525,0.0028,0.1288,0.0312,0.0096
526,0.0028,0.1296,0.0304,0.0096
527,0.0028,0.1304,0.0308,0.0096
528,0.0028,0.132,0.0304,0.0096
529,0.0024,0.1324,0.0296,0.0096
530,0.0024,0.1308,0.0296,0.0096
531,0.002,0.1292,0.03,0.0096
532,0.002,0.1296,0.0304,0.0092
533,0.002,0.13,0.0308,0.0092
534,0.002,0.13,0.0304,0.0092
535,0.002,0.13,0.0316,0.0088
536,0.002,0.1312,0.0312,0.0088
537,0.002,0.1288,0.032,0.0096
538,0.002,0.1304,0.032,0.0096
539,0.002,0.1296,0.0324,0.0096
540,0.002,0.1292,0.0324,0.0096
541,0.002,0.1296,0.0324,0.0096
542,0.002,0.1268,0.0332,0.0096
543,0.002,0.1256,0.0336,0.0104
544,0.002,0.1256,0.0344,0.0108
545,0.002,0.1276,0.0316,0.0112
546,0.002,0.126,0.0316,0.0108
547,0.002,0.1284,0.0308,0.0108
548,0.002,0.1304,0.0308,0.0108
549,0.002,0.1308,0.0292,0.0108
550,0.002,0.132,0.0296,0.0104
551,0.002,0.1308,0.0296,0.0104
552,0.002,0.1316,0.0304,0.01
553,0.002,0.1308,0.0312,0.0096
554,0.0016,0.1304,0.0316,0.01
555,0.0016,0.1332,0.0296,0.01
556,0.0016,0.1316,0.03,0.01
557,0.0016,0.132,0.03,0.01
558,0.0016,0.1324,0.0312,0.0108
559,0.0016,0.1344,0.03,0.0108
560,0.0016,0.1348,0.0292,0.0108
561,0.0016,0.1352,0.03,0.0096
562,0.0016,0.1352,0.0304,0.0092
563,0.0016,0.1344,0.032,0.0096
564,0.0016,0.1356,0.032,0.0092
565,0.0016,0.1356,0.0324,0.01
566,0.0016,0.1372,0.0324,0.01
567,0.0016,0.138,0.0316,0.01
568,0.0016,0.1368,0.0324,0.01
569,0.0016,0.136,0.0328,0.01
570,0.0016,0.1348,0.0332,0.01
571,0.0016,0.1332,0.0332,0.0104
572,0.0016,0.1348,0.0328,0.0108
573,0.0016,0.1348,0.0328,0.0108
574,0.002,0.1344,0.0328,0.0108
575,0.002,0.1348,0.0336,0.0104
576,0.0016,0.134,0.0336,0.0104
577,0.002,0.1336,0.0332,0.01
578,0.002,0.1344,0.0332,0.01
579,0.002,0.1352,0.0336,0.01
580,0.002,0.1364,0.0336,0.01
581,0.002,0.1356,0.0328,0.01
582,0.002,0.1356,0.0336,0.0096
583,0.002,0.1356,0.0336,0.0092
584,0.002,0.1364,0.032,0.0092
585,0.002,0.1392,0.0324,0.0096
586,0.002,0.1396,0.0332,0.0096
587,0.002,0.1384,0.0328,0.0096
588,0.002,0.1384,0.0316,0.01
589,0.002,0.1368,0.032,0.01
590,0.002,0.1384,0.0316,0.0104
591,0.002,0.138,0.0324,0.0104
592,0.002,0.1388,0.0328,0.0108
593,0.002,0.138,0.0328,0.0116
594,0.0016,0.1396,0.0324,0.0108
595,0.002,0.1392,0.0328,0.0112
596,0.002,0.1392,0.032,0.0108
597,0.002,0.1388,0.032,0.0108
598,0.0016,0.1372,0.0332,0.0112
599,0.002,0.1384,0.0324,0.0112
600,0.002,0.1372,0.0324,0.0108
601,0.002,0.136,0.0336,0.0108
602,0.002,0.138,0.0328,0.0108
603,0.002,0.1404,0.0328,0.0108
604,0.002,0.1392,0.0332,0.0104
605,0.002,0.1396,0.0336,0.0104
606,0.002,0.14,0.034,0.0108
607,0.002,0.14,0.034,0.0104
608,0.002,0.14,0.0332,0.0104
609,0.002,0.1376,0.034,0.0104
610,0.002,0.1372,0.0344,0.0108
611,0.002,0.1372,0.034,0.0108
612,0.002,0.1356,0.0344,0.0116
613,0.002,0.1356,0.0344,0.0116
614,0.0016,0.1364,0.034,0.0112
615,0.0016,0.1352,0.034,0.0112
616,0.0016,0.136,0.0336,0.0104
617,0.0016,0.1368,0.034,0.0104
618,0.0016,0.1348,0.0348,0.01
619,0.0016,0.1344,0.0344,0.0104
620,0.002,0.134,0.0348,0.0104
621,0.002,0.1344,0.0352,0.0104
622,0.002,0.136,0.0356,0.0108
623,0.002,0.1368,0.036,0.0108
624,0.0016,0.1364,0.0364,0.0108
625,0.0016,0.1344,0.0368,0.0108
626,0.0012,0.1336,0.0368,0.0108
627,0.0012,0.1344,0.0372,0.0108
628,0.0012,0.136,0.0364,0.0108
629,0.0012,0.1368,0.0364,0.0108
630,0.0012,0.138,0.0364,0.0108
631,0.0012,0.1396,0.036,0.0108
632,0.0012,0.1376,0.0356,0.0108
633,0.0012,0.1388,0.0348,0.0108
634,0.0012,0.1376,0.0356,0.0108
635,0.0008,0.1364,0.0364,0.0108
636,0.0008,0.1384,0.036,0.0108
637,0.0008,0.138,0.036,0.0108
638,0.0008,0.138,0.0356,0.01
639,0.0008,0.1404,0.0356,0.01
640,0.0008,0.1392,0.0356,0.0104
641,0.0008,0.1388,0.0352,0.0104
642,0.0008,0.138,0.0356,0.0104
643,0.0008,0.1372,0.0364,0.01
644,0.0008,0.1376,0.0356,0.0096
645,0.0004,0.1372,0.0348,0.01
646,0.0004,0.1368,0.0372,0.0092
647,0.0004,0.1372,0.038,0.0092
648,0.0004,0.1384,0.0384,0.0096
649,0.0004,0.1388,0.0384,0.0096
650,0.0004,0.1392,0.0388,0.0096
651,0.0004,0.14,0.0392,0.0096
652,0.0004,0.1404,0.0388,0.01
653,0.0004,0.142,0.0388,0.0096
