,M+1,M+2,M+3,M+4
562,0.0,0.2,0.016,0.018
563,0.0,0.206,0.018,0.02
564,0.0,0.21,0.018,0.02
565,0.0,0.204,0.016,0.02
566,0.0,0.202,0.016,0.02
567,0.0,0.208,0.018,0.02
568,0.0,0.208,0.018,0.02
569,0.0,0.206,0.018,0.02
570,0.0,0.208,0.016,0.02
571,0.0,0.208,0.018,0.018
572,0.0,0.214,0.016,0.018
573,0.0,0.204,0.016,0.018
574,0.0,0.206,0.018,0.016
575,0.0,0.212,0.018,0.018
576,0.0,0.208,0.018,0.016
577,0.0,0.212,0.018,0.016
578,0.0,0.208,0.02,0.018
579,0.0,0.206,0.022,0.018
580,0.0,0.202,0.022,0.02
581,0.0,0.204,0.022,0.02
582,0.0,0.198,0.022,0.02
583,0.0,0.2,0.02,0.022
584,0.0,0.196,0.02,0.022
585,0.0,0.194,0.02,0.02
586,0.0,0.192,0.018,0.02
587,0.0,0.194,0.018,0.022
588,0.002,0.186,0.018,0.022
589,0.002,0.182,0.022,0.02
590,0.002,0.186,0.024,0.02
591,0.002,0.182,0.028,0.016
592,0.002,0.182,0.03,0.016
593,0.002,0.184,0.03,0.016
594,0.002,0.18,0.03,0.016
595,0.002,0.18,0.026,0.014
596,0.002,0.168,0.028,0.014
597,0.0,0.166,0.028,0.014
598,0.0,0.168,0.028,0.014
599,0.0,0.168,0.028,0.014
600,0.0,0.174,0.028,0.012
601,0.0,0.174,0.028,0.012
602,0.0,0.17,0.03,0.01
603,0.0,0.166,0.03,0.01
604,0.0,0.166,0.026,0.01
605,0.0,0.16,0.026,0.01
606,0.0,0.162,0.024,0.01
607,0.0,0.166,0.024,0.01
608,0.0,0.17,0.026,0.01
609,0.0,0.168,0.028,0.008
610,0.0,0.176,0.028,0.008
611,0.0,0.174,0.028,0.008
612,0.0,0.172,0.03,0.006
613,0.0,0.174,0.03,0.002
614,0.0,0.18,0.026,0.004
615,0.0,0.184,0.026,0.006
616,0.0,0.182,0.026,0.008
617,0.0,0.18,0.026,0.008
618,0.0,0.178,0.028,0.008
619,0.0,0.18,0.028,0.008
620,0.0,0.174,0.03,0.008
621,0.0,0.178,0.028,0.01
622,0.0,0.182,0.028,0.01
623,0.0,0.184,0.032,0.01
624,0.0,0.182,0.034,0.01
625,0.0,0.186,0.032,0.01
626,0.0,0.178,0.03,0.01
627,0.0,0.176,0.03,0.01
628,0.0,0.174,0.03,0.012
629,0.0,0.17,0.028,0.012
630,0.0,0.172,0.028,0.012
631,0.0,0.168,0.028,0.012
632,0.0,0.176,0.026,0.012
633,0.0,0.178,0.024,0.012
634,0.0,0.182,0.024,0.012
635,0.0,0.182,0.024,0.012
636,0.0,0.18,0.024,0.012
637,0.0,0.184,0.024,0.01
638,0.0,0.18,0.026,0.01
639,0.0,0.18,0.028,0.01
640,0.0,0.178,0.036,0.01
641,0.0,0.182,0.032,0.01
642,0.0,0.188,0.032,0.01
643,0.0,0.19,0.032,0.014
644,0.002,0.192,0.028,0.014
645,0.002,0.202,0.03,0.014
646,0.002,0.204,0.032,0.014
647,0.002,0.206,0.032,0.014
648,0.002,0.21,0.032,0.014
649,0.002,0.208,0.034,0.012
650,0.002,0.202,0.032,0.012
651,0.002,0.2,0.03,0.012
652,0.002,0.202,0.03,0.012
653,0.002,0.204,0.03,0.014
654,0.002,0.202,0.026,0.016
655,0.002,0.208,0.026,0.016
656,0.004,0.206,0.024,0.016
657,0.004,0.208,0.022,0.018
658,0.002,0.206,0.022,0.018
659,0.002,0.204,0.022,0.018
660,0.002,0.198,0.022,0.02
661,0.002,0.198,0.022,0.02
662,0.002,0.194,0.018,0.022
663,0.002,0.198,0.018,0.022
664,0.002,0.2,0.016,0.022
665,0.002,0.2,0.016,0.022
666,0.002,0.192,0.016,0.022
667,0.002,0.196,0.014,0.022
668,0.002,0.196,0.016,0.02
669,0.002,0.2,0.016,0.018
670,0.002,0.198,0.016,0.016
671,0.002,0.206,0.018,0.016
672,0.002,0.206,0.02,0.016
673,0.002,0.204,0.02,0.018
674,0.002,0.204,0.022,0.014
