,M+1,M+2,M+3
124,0.01384767556874382,0.0029673590504451044,0.9831849653808111
125,0.013752455795677803,0.0029469548133595294,0.9833005893909628
126,0.013671875000000003,0.0029296875000000004,0.9833984375000001
127,0.013579049466537345,0.002909796314258002,0.9835111542192048
128,0.014450867052023121,0.002890173410404624,0.9826589595375722
129,0.015311004784688997,0.002870813397129187,0.9818181818181819
130,0.014285714285714285,0.002857142857142857,0.9828571428571429
131,0.01325757575757576,0.0028409090909090914,0.9839015151515152
132,0.013207547169811323,0.0028301886792452837,0.9839622641509435
133,0.014044943820224717,0.0028089887640449437,0.9831460674157303
134,0.014005602240896359,0.0028011204481792717,0.9831932773109243
135,0.013901760889712697,0.0037071362372567192,0.9823911028730307
136,0.013799448022079117,0.003679852805887765,0.9825206991720332
