,M+1,M+2,M+3,M+4,M+5
4899,0.0,0.7241379310344827,0.13793103448275862,0.06896551724137931,0.06896551724137931
4900,0.0,0.6571428571428573,0.14285714285714288,0.1142857142857143,0.08571428571428572
4901,0.0,0.6176470588235294,0.11764705882352942,0.1470588235294118,0.11764705882352942
4902,0.0,0.5517241379310346,0.13793103448275865,0.1724137931034483,0.13793103448275865
4903,0.0,0.5172413793103448,0.2068965517241379,0.17241379310344826,0.10344827586206895
4904,0.0,0.59375,0.21875000000000003,0.125,0.0625
4905,0.0,0.6666666666666665,0.2121212121212121,0.09090909090909088,0.030303030303030297
4906,0.0,0.6874999999999999,0.21874999999999997,0.062499999999999986,0.031249999999999993
4907,0.0,0.676470588235294,0.23529411764705882,0.058823529411764705,0.029411764705882353
4908,0.0,0.75,0.1875,0.03125,0.03125
4909,0.0,0.7142857142857143,0.25,0.03571428571428571,0.0
4910,0.0,0.7499999999999999,0.21428571428571425,0.03571428571428571,0.0
4911,0.0,0.7407407407407407,0.2222222222222222,0.037037037037037035,0.0
4912,0.0,0.6071428571428571,0.21428571428571425,0.17857142857142858,0.0
4913,0.0,0.625,0.25,0.125,0.0
4914,0.0,0.68,0.24,0.08,0.0
4915,0.0,0.7692307692307693,0.15384615384615385,0.07692307692307693,0.0
4916,0.0,0.75,0.16666666666666669,0.08333333333333334,0.0
4917,0.0,0.7407407407407407,0.18518518518518517,0.07407407407407407,0.0
4918,0.0,0.7499999999999999,0.17857142857142858,0.07142857142857142,0.0
4919,0.0,0.875,0.125,0.0,0.0
4920,0.0,0.923076923076923,0.07692307692307693,0.0,0.0
4921,0.0,0.8636363636363636,0.09090909090909091,0.045454545454545456,0.0
4922,0.0,0.8260869565217391,0.13043478260869565,0.043478260869565216,0.0
4923,0.0,0.7777777777777777,0.18518518518518517,0.037037037037037035,0.0
4924,0.0,0.7272727272727273,0.18181818181818182,0.09090909090909091,0.0
4925,0.0,0.6818181818181818,0.18181818181818182,0.13636363636363635,0.0
4926,0.0,0.76,0.12,0.12,0.0
4927,0.0,0.75,0.125,0.125,0.0
4928,0.0,0.8333333333333333,0.041666666666666664,0.12499999999999999,0.0
4929,0.0,0.8095238095238096,0.09523809523809525,0.09523809523809525,0.0
4930,0.0,0.6818181818181818,0.13636363636363635,0.18181818181818182,0.0
4931,0.0,0.7083333333333334,0.12499999999999999,0.16666666666666666,0.0
4932,0.0,0.7499999999999999,0.17857142857142858,0.07142857142857142,0.0
4933,0.0,0.7857142857142857,0.10714285714285712,0.10714285714285712,0.0
4934,0.0,0.7096774193548386,0.19354838709677416,0.09677419354838708,0.0
4935,0.0,0.6774193548387096,0.16129032258064518,0.16129032258064518,0.0
4936,0.0,0.6206896551724138,0.24137931034482762,0.13793103448275865,0.0
4937,0.0,0.5769230769230769,0.3076923076923077,0.11538461538461538,0.0
4938,0.0,0.64,0.28,0.08,0.0
4939,0.0,0.56,0.32,0.08,0.04
4940,0.0,0.6785714285714285,0.25,0.07142857142857142,0.0
4941,0.0,0.6249999999999999,0.28124999999999994,0.09374999999999997,0.0
4942,0.0,0.6285714285714287,0.28571428571428575,0.08571428571428572,0.0
4943,0.0,0.5757575757575757,0.3636363636363636,0.030303030303030304,0.030303030303030304
4944,0.0,0.6129032258064516,0.3548387096774194,0.03225806451612903,0.0
4945,0.0,0.5666666666666667,0.3999999999999999,0.033333333333333326,0.0
4946,0.0,0.48,0.48,0.04,0.0
4947,0.0,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.0
4948,0.0,0.5555555555555555,0.37037037037037035,0.07407407407407407,0.0
4949,0.0,0.6129032258064515,0.29032258064516125,0.09677419354838708,0.0
4950,0.0,0.6666666666666666,0.2727272727272727,0.06060606060606061,0.0
4951,0.0,0.7241379310344827,0.24137931034482757,0.034482758620689655,0.0
4952,0.0,0.857142857142857,0.10714285714285712,0.03571428571428571,0.0
4953,0.0,0.8148148148148148,0.1111111111111111,0.037037037037037035,0.037037037037037035
4954,0.0,0.793103448275862,0.13793103448275862,0.06896551724137931,0.0
