,total_excess
0,0.00125
1,0.00325
2,0.005
3,0.007
4,0.00925
5,0.01175
6,0.014
7,0.01625
8,0.01875
9,0.02125
10,0.02375
11,0.02625
12,0.02875
13,0.031
14,0.0335
15,0.03575
16,0.038
17,0.0405
18,0.043
19,0.04525
20,0.04775
21,0.05025
22,0.05275
23,0.055
24,0.0575
25,0.0595
26,0.06175
27,0.06375
28,0.066
29,0.0685
30,0.07075
31,0.073
32,0.07525
33,0.0775
34,0.07975
35,0.08225
36,0.0845
37,0.08675
38,0.08875
39,0.091
40,0.0935
41,0.095
42,0.09675
43,0.09925
44,0.10125
45,0.1035
46,0.1055
47,0.1075
48,0.1095
49,0.11175
50,0.114
51,0.1155
52,0.1175
53,0.11925
54,0.12183333333333334
55,0.12383333333333334
56,0.12558333333333332
57,0.12708333333333333
58,0.12908333333333333
59,0.13133333333333333
60,0.13366666666666666
61,0.13566666666666666
62,0.13758333333333334
63,0.14008333333333334
64,0.14158333333333334
65,0.14358333333333334
66,0.14583333333333334
67,0.14758333333333334
68,0.14958333333333335
69,0.15183333333333332
70,0.15308333333333332
71,0.15508333333333332
72,0.15733333333333333
73,0.15958333333333333
74,0.16183333333333333
75,0.16433333333333333
76,0.16633333333333333
77,0.16883333333333334
78,0.17116666666666666
79,0.17291666666666666
80,0.17466666666666666
81,0.17666666666666667
82,0.17866666666666667
83,0.18066666666666667
84,0.18241666666666667
85,0.18391666666666667
86,0.18566666666666667
87,0.18741666666666668
88,0.18966666666666668
89,0.19141666666666668
90,0.19366666666666665
91,0.19575
92,0.19791666666666666
93,0.19966666666666666
94,0.20183333333333334
95,0.20333333333333334
96,0.20508333333333334
97,0.20666666666666667
98,0.20866666666666667
99,0.21058333333333334
100,0.21183333333333335
101,0.21333333333333335
102,0.21566666666666667
103,0.21716666666666667
104,0.21916666666666668
105,0.22091666666666668
106,0.22291666666666668
107,0.22466666666666665
108,0.22591666666666665
109,0.22725
110,0.229
111,0.2295
112,0.23175
113,0.23383333333333334
114,0.23583333333333334
115,0.23708333333333334
116,0.23816666666666667
117,0.23941666666666667
118,0.24141666666666667
119,0.24291666666666667
120,0.24466666666666667
121,0.24591666666666667
122,0.24691666666666667
123,0.24866666666666667
124,0.25016666666666665
125,0.2519166666666667
126,0.2534166666666667
127,0.25516666666666665
128,0.25675
129,0.25833333333333336
130,0.25975
131,0.2614166666666667
132,0.2624166666666667
133,0.26425
134,0.265
135,0.2669166666666667
136,0.2689166666666667
137,0.2705
138,0.2718333333333333
139,0.27308333333333334
140,0.27458333333333335
141,0.2763333333333333
142,0.27808333333333335
143,0.2798333333333333
144,0.28175
145,0.2828333333333333
146,0.28408333333333335
147,0.2848333333333333
148,0.28658333333333336
149,0.28858333333333336
150,0.29025
151,0.29191666666666666
152,0.29325
153,0.29425
154,0.29525
155,0.2965
156,0.2980833333333333
157,0.2995833333333333
158,0.30083333333333334
159,0.3025833333333333
160,0.30391666666666667
161,0.3055
162,0.30766666666666664
163,0.3094166666666667
164,0.3114166666666667
165,0.31266666666666665
166,0.31475
167,0.316
168,0.318
169,0.31925
170,0.31983333333333336
171,0.32183333333333336
172,0.32358333333333333
173,0.3253333333333333
174,0.32708333333333334
175,0.32858333333333334
176,0.3309166666666667
177,0.3325
178,0.3338333333333333
179,0.3348333333333333
180,0.33616666666666667
181,0.33758333333333335
182,0.33875
183,0.3395
184,0.34125
185,0.34225
186,0.3431666666666667
187,0.3445
188,0.34525
189,0.34725
190,0.3478333333333333
191,0.34925
192,0.35041666666666665
193,0.35133333333333333
194,0.35191666666666666
195,0.35391666666666666
196,0.35533333333333333
197,0.3560833333333333
198,0.35775
199,0.35875
200,0.35925
201,0.3600833333333333
202,0.361
203,0.3620833333333333
204,0.3635833333333333
205,0.36391666666666667
206,0.36483333333333334
207,0.36591666666666667
208,0.3680833333333333
209,0.36941666666666667
210,0.37125
211,0.37225
212,0.374
213,0.3749166666666667
214,0.3754166666666667
215,0.376
216,0.37783333333333335
217,0.3780833333333333
218,0.37916666666666665
219,0.37983333333333336
220,0.38125
221,0.38225
222,0.38308333333333333
223,0.38483333333333336
224,0.3868333333333333
225,0.3879166666666667
226,0.3899166666666667
227,0.39108333333333334
228,0.39166666666666666
229,0.39358333333333334
230,0.39525
231,0.396
232,0.3973333333333333
233,0.39841666666666664
234,0.3998333333333333
235,0.40091666666666664
236,0.403
237,0.40358333333333335
238,0.40441666666666665
239,0.40541666666666665
240,0.4065
241,0.40691666666666665
242,0.4085
243,0.409
244,0.41058333333333336
245,0.41183333333333333
246,0.41275
247,0.41383333333333333
248,0.4156666666666667
249,0.41683333333333333
250,0.4170833333333333
251,0.41741666666666666
252,0.41841666666666666
253,0.4195
254,0.42033333333333334
255,0.421
256,0.4220833333333333
257,0.4230833333333333
258,0.42383333333333334
259,0.425
260,0.4265
261,0.42783333333333334
262,0.4290833333333333
263,0.42991666666666667
264,0.43075
265,0.43225
266,0.4325833333333333
267,0.43375
268,0.43475
269,0.43625
270,0.4375833333333333
271,0.4379166666666667
272,0.4390833333333333
273,0.4400833333333333
274,0.44075
275,0.4414166666666667
276,0.44183333333333336
277,0.443
278,0.44458333333333333
279,0.44633333333333336
280,0.44716666666666666
281,0.4485
282,0.4495
283,0.45066666666666666
284,0.45166666666666666
285,0.4534166666666667
286,0.4545
287,0.4563333333333333
288,0.45666666666666667
289,0.458
290,0.4588333333333333
291,0.45966666666666667
292,0.46125
293,0.462
294,0.46375
295,0.4643333333333333
296,0.4653333333333333
297,0.466
298,0.4668333333333333
299,0.46741666666666665
300,0.46841666666666665
301,0.46975
302,0.4713333333333333
303,0.47275
304,0.47408333333333336
305,0.4746666666666667
306,0.47575
307,0.4766666666666667
308,0.4786666666666667
309,0.4791666666666667
310,0.4805833333333333
311,0.4815833333333333
312,0.483
313,0.48391666666666666
314,0.48525
315,0.48691666666666666
316,0.48741666666666666
317,0.48883333333333334
318,0.4895833333333333
319,0.49033333333333334
320,0.49116666666666664
321,0.492
322,0.4925833333333333
323,0.49366666666666664
324,0.49441666666666667
325,0.49575
326,0.4965833333333333
327,0.49725
328,0.49875
329,0.4995833333333333
330,0.5
331,0.50075
332,0.50225
333,0.5028333333333334
334,0.5034166666666666
335,0.5041666666666667
336,0.5044166666666666
337,0.5044166666666666
338,0.5049166666666667
339,0.5065833333333334
340,0.5071666666666667
341,0.5079166666666667
342,0.50825
343,0.5091666666666667
344,0.5099166666666667
345,0.51075
346,0.5110833333333333
347,0.5110833333333333
348,0.5111666666666667
349,0.51225
350,0.51275
351,0.5135833333333333
352,0.5143333333333333
353,0.5151666666666667
354,0.51575
355,0.5165833333333333
356,0.51825
357,0.5193333333333333
358,0.5203333333333333
359,0.52125
360,0.5213333333333333
361,0.5216666666666666
362,0.523
363,0.5235
364,0.5253333333333333
365,0.5264166666666666
366,0.5271666666666667
367,0.5286666666666666
368,0.5283333333333333
369,0.5290833333333333
370,0.5303333333333333
371,0.5303333333333333
372,0.5308333333333334
373,0.53125
374,0.5315
375,0.5318333333333334
376,0.5323333333333333
377,0.5340833333333334
378,0.535
379,0.5360833333333334
380,0.53675
381,0.537
382,0.53775
383,0.5388333333333334
384,0.5401666666666667
385,0.5410833333333334
386,0.542
387,0.543
388,0.5438333333333333
389,0.5445833333333333
390,0.5449166666666667
391,0.54575
392,0.5471666666666667
393,0.547
394,0.5479166666666667
395,0.54875
396,0.5496666666666666
397,0.5504166666666667
398,0.551
399,0.5523333333333333
400,0.5540833333333334
401,0.5551666666666667
402,0.5565
403,0.5568333333333333
404,0.5578333333333333
405,0.5580833333333334
406,0.5585
407,0.5589166666666666
408,0.55925
409,0.5606666666666666
410,0.56075
411,0.56225
412,0.562
413,0.5633333333333334
414,0.56375
415,0.56325
416,0.5646666666666667
417,0.5646666666666667
418,0.5658333333333333
419,0.5660833333333334
420,0.5656666666666667
421,0.566
422,0.56625
423,0.5670833333333334
424,0.5680833333333334
425,0.5685
426,0.5688333333333333
427,0.5695833333333333
428,0.57025
429,0.5706666666666667
430,0.5714166666666667
431,0.5718333333333333
432,0.5728333333333333
433,0.5738333333333333
434,0.5744166666666667
435,0.5750833333333333
436,0.57625
437,0.5764166666666667
438,0.577
439,0.5781666666666667
440,0.5784166666666667
441,0.5786666666666667
442,0.5793333333333334
443,0.5801666666666667
444,0.5819166666666666
445,0.5826666666666667
446,0.5825833333333333
