,M+1,M+2,M+3,M+4,M+5
630,0.0,0.12,0.14,0.12,0.02
631,0.0,0.12,0.16,0.1,0.04
632,0.0,0.14,0.16,0.1,0.02
633,0.0,0.16,0.14,0.1,0.04
634,0.0,0.2,0.1,0.08,0.04
635,0.0,0.2,0.12,0.08,0.04
636,0.0,0.24,0.16,0.02,0.04
637,0.0,0.22,0.14,0.04,0.06
638,0.0,0.24,0.1,0.06,0.06
639,0.0,0.32,0.1,0.02,0.06
640,0.0,0.3,0.12,0.02,0.04
641,0.0,0.26,0.14,0.06,0.04
642,0.0,0.32,0.14,0.08,0.04
643,0.0,0.3,0.1,0.08,0.06
644,0.0,0.26,0.12,0.08,0.08
645,0.0,0.22,0.12,0.08,0.08
646,0.0,0.18,0.12,0.08,0.1
647,0.0,0.22,0.1,0.08,0.1
648,0.0,0.18,0.1,0.06,0.1
649,0.0,0.2,0.1,0.08,0.1
650,0.0,0.16,0.1,0.14,0.1
651,0.0,0.2,0.1,0.16,0.1
652,0.0,0.22,0.08,0.16,0.08
653,0.0,0.24,0.08,0.1,0.08
654,0.0,0.26,0.06,0.12,0.06
655,0.0,0.28,0.1,0.12,0.04
656,0.0,0.26,0.12,0.12,0.04
657,0.0,0.24,0.14,0.08,0.04
658,0.0,0.3,0.12,0.06,0.04
659,0.0,0.3,0.1,0.06,0.06
660,0.0,0.32,0.1,0.1,0.04
661,0.0,0.3,0.08,0.1,0.06
662,0.0,0.26,0.1,0.1,0.04
663,0.0,0.28,0.1,0.08,0.04
664,0.0,0.3,0.06,0.08,0.08
665,0.0,0.22,0.08,0.12,0.12
666,0.0,0.24,0.1,0.1,0.1
667,0.0,0.26,0.08,0.12,0.06
668,0.0,0.28,0.04,0.14,0.04
669,0.0,0.24,0.04,0.2,0.04
670,0.0,0.22,0.04,0.16,0.04
671,0.0,0.2,0.04,0.2,0.06
672,0.0,0.2,0.02,0.16,0.06
673,0.0,0.22,0.04,0.14,0.06
674,0.0,0.18,0.06,0.16,0.04
675,0.0,0.2,0.06,0.18,0.04
676,0.0,0.16,0.06,0.22,0.06
677,0.0,0.12,0.02,0.26,0.08
678,0.0,0.18,0.04,0.24,0.08
679,0.0,0.2,0.1,0.22,0.04
680,0.0,0.12,0.12,0.22,0.02
681,0.0,0.1,0.16,0.14,0.04
682,0.0,0.16,0.14,0.1,0.04
683,0.0,0.16,0.12,0.12,0.08
684,0.0,0.12,0.14,0.16,0.08
685,0.0,0.18,0.14,0.14,0.08
686,0.0,0.2,0.14,0.14,0.04
687,0.0,0.18,0.1,0.2,0.04
688,0.0,0.2,0.08,0.2,0.02
689,0.0,0.2,0.1,0.22,0.02
690,0.0,0.18,0.06,0.16,0.06
691,0.0,0.18,0.08,0.16,0.06
692,0.0,0.22,0.08,0.18,0.08
693,0.0,0.22,0.06,0.22,0.06
694,0.0,0.22,0.04,0.22,0.04
695,0.0,0.18,0.06,0.24,0.04
696,0.0,0.2,0.04,0.24,0.08
697,0.0,0.18,0.02,0.26,0.06
698,0.0,0.14,0.02,0.28,0.08
699,0.0,0.14,0.02,0.34,0.06
700,0.0,0.14,0.02,0.34,0.04
701,0.0,0.14,0.04,0.32,0.04
702,0.0,0.14,0.06,0.28,0.08
703,0.0,0.14,0.08,0.28,0.06
704,0.0,0.16,0.08,0.18,0.06
705,0.0,0.12,0.1,0.18,0.08
706,0.0,0.12,0.08,0.2,0.08
707,0.0,0.14,0.04,0.2,0.08
708,0.0,0.18,0.06,0.2,0.02
709,0.0,0.22,0.08,0.14,0.02
710,0.0,0.18,0.1,0.14,0.04
711,0.0,0.12,0.16,0.14,0.04
712,0.0,0.16,0.12,0.16,0.04
713,0.0,0.2,0.14,0.1,0.08
714,0.0,0.22,0.1,0.1,0.08
715,0.0,0.22,0.04,0.14,0.1
716,0.0,0.22,0.06,0.18,0.08
717,0.0,0.24,0.06,0.14,0.1
718,0.0,0.18,0.08,0.14,0.12
719,0.0,0.1,0.08,0.14,0.14
720,0.0,0.06,0.1,0.16,0.16
721,0.0,0.06,0.12,0.16,0.14
722,0.0,0.06,0.1,0.16,0.12
723,0.0,0.12,0.08,0.18,0.1
724,0.0,0.14,0.08,0.2,0.06
725,0.0,0.12,0.1,0.22,0.08
726,0.0,0.18,0.06,0.18,0.06
727,0.0,0.22,0.08,0.12,0.06
728,0.0,0.22,0.08,0.12,0.04
729,0.0,0.26,0.08,0.08,0.02
730,0.0,0.3,0.06,0.08,0.02
731,0.0,0.4,0.04,0.04,0.02
732,0.0,0.4,0.04,0.02,0.04
733,0.0,0.42,0.04,0.04,0.04
734,0.0,0.34,0.04,0.08,0.06
735,0.0,0.34,0.0,0.08,0.06
736,0.0,0.32,0.0,0.06,0.08
737,0.0,0.34,0.0,0.06,0.08
738,0.0,0.36,0.0,0.06,0.08
739,0.0,0.34,0.02,0.06,0.1
740,0.0,0.38,0.04,0.04,0.08
741,0.0,0.42,0.04,0.06,0.04
742,0.0,0.4,0.02,0.06,0.04
743,0.0,0.46,0.0,0.02,0.04
744,0.0,0.42,0.0,0.06,0.04
745,0.0,0.42,0.02,0.04,0.04
746,0.0,0.46,0.02,0.08,0.04
747,0.0,0.4,0.02,0.06,0.06
748,0.0,0.34,0.04,0.08,0.08
749,0.0,0.3,0.02,0.1,0.08
750,0.0,0.26,0.04,0.12,0.08
751,0.0,0.3,0.04,0.14,0.08
752,0.0,0.34,0.04,0.16,0.04
753,0.0,0.36,0.04,0.18,0.04
754,0.0,0.36,0.04,0.18,0.06
755,0.0,0.3,0.06,0.22,0.02
756,0.0,0.3,0.04,0.2,0.04
757,0.0,0.26,0.06,0.18,0.06
758,0.0,0.26,0.04,0.18,0.04
759,0.0,0.28,0.0,0.14,0.04
760,0.0,0.3,0.0,0.16,0.04
761,0.0,0.3,0.0,0.16,0.06
762,0.0,0.32,0.0,0.1,0.04
763,0.0,0.3,0.02,0.12,0.02
764,0.0,0.26,0.04,0.12,0.04
765,0.0,0.26,0.06,0.08,0.04
766,0.0,0.24,0.04,0.08,0.04
767,0.0,0.24,0.04,0.06,0.06
768,0.0,0.24,0.06,0.08,0.04
769,0.0,0.22,0.08,0.06,0.04
770,0.0,0.24,0.06,0.14,0.02
771,0.0,0.3,0.02,0.14,0.02
772,0.0,0.26,0.02,0.1,0.06
773,0.0,0.3,0.0,0.12,0.04
774,0.0,0.26,0.02,0.14,0.08
775,0.0,0.3,0.0,0.16,0.02
776,0.0,0.24,0.02,0.18,0.02
777,0.0,0.24,0.04,0.2,0.0
778,0.0,0.18,0.1,0.18,0.0
779,0.0,0.22,0.1,0.18,0.0
780,0.0,0.3,0.08,0.14,0.0
781,0.0,0.28,0.08,0.16,0.0
782,0.0,0.32,0.08,0.14,0.0
783,0.0,0.3,0.08,0.1,0.0
784,0.0,0.34,0.04,0.08,0.02
785,0.0,0.28,0.08,0.1,0.02
786,0.0,0.36,0.04,0.1,0.02
787,0.0,0.34,0.08,0.1,0.02
788,0.0,0.34,0.06,0.14,0.02
789,0.0,0.36,0.06,0.12,0.02
790,0.0,0.36,0.04,0.14,0.0
791,0.0,0.34,0.04,0.16,0.0
792,0.0,0.32,0.04,0.14,0.0
793,0.0,0.4,0.04,0.14,0.0
794,0.0,0.34,0.02,0.16,0.02
795,0.0,0.32,0.02,0.18,0.02
796,0.0,0.34,0.02,0.16,0.0
797,0.0,0.32,0.02,0.16,0.02
798,0.0,0.32,0.02,0.16,0.04
799,0.0,0.36,0.04,0.12,0.02
800,0.0,0.32,0.0,0.14,0.08
801,0.0,0.34,0.02,0.08,0.08
802,0.0,0.36,0.0,0.06,0.06
803,0.0,0.34,0.0,0.1,0.08
804,0.0,0.34,0.02,0.08,0.04
805,0.0,0.34,0.02,0.08,0.06
806,0.0,0.4,0.02,0.02,0.08
807,0.0,0.36,0.02,0.04,0.08
808,0.0,0.34,0.04,0.06,0.08
809,0.0,0.36,0.06,0.1,0.06
810,0.0,0.3,0.06,0.14,0.06
811,0.0,0.22,0.06,0.16,0.06
812,0.0,0.22,0.1,0.14,0.04
813,0.0,0.22,0.1,0.1,0.04
814,0.0,0.16,0.12,0.12,0.06
815,0.0,0.18,0.12,0.14,0.04
816,0.0,0.22,0.12,0.14,0.02
817,0.0,0.16,0.1,0.18,0.04
818,0.0,0.22,0.1,0.1,0.06
819,0.0,0.2,0.14,0.1,0.08
820,0.0,0.18,0.16,0.14,0.06
821,0.0,0.24,0.14,0.12,0.08
822,0.0,0.2,0.12,0.14,0.06
823,0.0,0.22,0.1,0.14,0.06
824,0.0,0.22,0.08,0.16,0.04
825,0.0,0.26,0.1,0.1,0.02
826,0.0,0.26,0.06,0.16,0.02
827,0.0,0.26,0.06,0.2,0.0
828,0.0,0.24,0.02,0.22,0.0
829,0.0,0.24,0.02,0.24,0.0
830,0.0,0.26,0.0,0.24,0.0
831,0.0,0.26,0.02,0.24,0.0
832,0.0,0.22,0.02,0.26,0.0
833,0.0,0.26,0.0,0.28,0.0
834,0.0,0.26,0.0,0.24,0.06
835,0.0,0.24,0.04,0.2,0.06
836,0.0,0.22,0.04,0.18,0.08
837,0.0,0.22,0.02,0.18,0.1
838,0.0,0.22,0.0,0.18,0.1
839,0.0,0.22,0.02,0.14,0.14
840,0.0,0.24,0.02,0.14,0.14
841,0.0,0.26,0.08,0.16,0.1
842,0.0,0.3,0.08,0.12,0.06
843,0.0,0.32,0.06,0.14,0.06
844,0.0,0.36,0.06,0.12,0.04
845,0.0,0.36,0.06,0.12,0.04
846,0.0,0.38,0.06,0.1,0.02
847,0.0,0.36,0.06,0.08,0.0
848,0.0,0.36,0.04,0.1,0.0
849,0.0,0.32,0.02,0.14,0.0
850,0.0,0.3,0.08,0.14,0.0
851,0.0,0.32,0.1,0.14,0.0
852,0.0,0.3,0.08,0.16,0.0
853,0.0,0.32,0.08,0.14,0.0
854,0.0,0.24,0.1,0.16,0.0
855,0.0,0.3,0.12,0.14,0.0
856,0.0,0.26,0.12,0.12,0.02
857,0.0,0.3,0.06,0.12,0.02
858,0.0,0.28,0.06,0.14,0.02
859,0.0,0.28,0.06,0.16,0.0
860,0.0,0.34,0.06,0.14,0.0
861,0.0,0.32,0.06,0.14,0.0
862,0.0,0.28,0.02,0.16,0.02
863,0.0,0.28,0.02,0.14,0.04
864,0.0,0.26,0.02,0.14,0.02
865,0.0,0.22,0.04,0.16,0.02
866,0.0,0.22,0.06,0.16,0.04
867,0.0,0.28,0.04,0.16,0.02
868,0.0,0.18,0.08,0.18,0.02
869,0.0,0.18,0.04,0.16,0.04
870,0.0,0.2,0.04,0.16,0.02
871,0.0,0.24,0.06,0.12,0.02
872,0.0,0.3,0.04,0.12,0.02
873,0.0,0.26,0.04,0.16,0.0
874,0.0,0.26,0.06,0.16,0.0
875,0.0,0.28,0.02,0.18,0.0
876,0.0,0.32,0.02,0.14,0.0
877,0.0,0.32,0.0,0.14,0.02
878,0.0,0.3,0.0,0.16,0.0
879,0.0,0.26,0.0,0.1,0.04
880,0.0,0.32,0.02,0.08,0.04
881,0.0,0.3,0.02,0.08,0.06
882,0.0,0.26,0.02,0.1,0.06
883,0.0,0.3,0.02,0.14,0.06
884,0.0,0.3,0.04,0.06,0.08
885,0.0,0.28,0.06,0.1,0.06
886,0.0,0.28,0.08,0.06,0.06
887,0.0,0.3,0.08,0.06,0.08
888,0.0,0.28,0.06,0.08,0.06
889,0.0,0.24,0.06,0.12,0.04
890,0.0,0.22,0.06,0.12,0.04
891,0.0,0.22,0.04,0.12,0.06
892,0.0,0.26,0.04,0.08,0.1
893,0.0,0.26,0.04,0.08,0.08
894,0.0,0.26,0.04,0.08,0.06
895,0.0,0.32,0.06,0.06,0.02
896,0.0,0.34,0.04,0.1,0.02
897,0.0,0.28,0.08,0.1,0.02
898,0.0,0.32,0.06,0.1,0.02
899,0.0,0.34,0.04,0.08,0.02
900,0.0,0.32,0.04,0.08,0.02
901,0.0,0.26,0.04,0.12,0.02
902,0.0,0.24,0.06,0.1,0.06
903,0.0,0.26,0.06,0.12,0.04
904,0.0,0.28,0.06,0.06,0.06
905,0.0,0.3,0.06,0.04,0.06
906,0.0,0.32,0.1,0.02,0.08
907,0.0,0.28,0.08,0.04,0.08
908,0.0,0.26,0.1,0.04,0.1
909,0.0,0.32,0.08,0.06,0.06
910,0.0,0.34,0.08,0.04,0.04
911,0.0,0.36,0.06,0.04,0.02
912,0.0,0.28,0.06,0.08,0.02
913,0.0,0.3,0.06,0.06,0.02
914,0.0,0.38,0.04,0.06,0.02
915,0.0,0.38,0.04,0.06,0.02
916,0.0,0.34,0.06,0.1,0.02
917,0.0,0.38,0.04,0.08,0.02
918,0.0,0.32,0.04,0.1,0.02
919,0.0,0.26,0.06,0.14,0.02
920,0.0,0.26,0.04,0.18,0.0
921,0.0,0.3,0.06,0.16,0.0
922,0.0,0.32,0.08,0.12,0.0
923,0.0,0.3,0.1,0.1,0.0
924,0.0,0.24,0.12,0.08,0.02
925,0.0,0.24,0.08,0.08,0.02
926,0.0,0.26,0.08,0.08,0.02
927,0.0,0.3,0.1,0.08,0.0
928,0.0,0.3,0.06,0.1,0.0
929,0.0,0.34,0.02,0.1,0.02
930,0.0,0.3,0.02,0.1,0.04
931,0.0,0.28,0.04,0.12,0.02
932,0.0,0.36,0.04,0.1,0.0
933,0.0,0.3,0.04,0.12,0.02
934,0.0,0.3,0.02,0.14,0.02
935,0.0,0.3,0.06,0.12,0.02
936,0.0,0.34,0.04,0.1,0.04
937,0.0,0.32,0.04,0.12,0.06
938,0.0,0.34,0.06,0.08,0.06
939,0.0,0.28,0.04,0.12,0.06
940,0.0,0.28,0.02,0.14,0.04
941,0.0,0.32,0.0,0.12,0.04
942,0.0,0.3,0.0,0.12,0.02
943,0.0,0.34,0.0,0.08,0.02
944,0.0,0.34,0.0,0.1,0.02
945,0.0,0.34,0.0,0.1,0.04
946,0.0,0.38,0.0,0.1,0.02
947,0.0,0.28,0.04,0.1,0.02
948,0.0,0.28,0.06,0.1,0.02
949,0.0,0.26,0.08,0.12,0.02
950,0.0,0.28,0.06,0.1,0.02
951,0.0,0.34,0.06,0.08,0.0
952,0.0,0.34,0.04,0.06,0.0
953,0.0,0.28,0.06,0.06,0.0
954,0.0,0.26,0.08,0.1,0.0
955,0.0,0.3,0.06,0.1,0.02
956,0.0,0.32,0.1,0.08,0.02
957,0.0,0.32,0.12,0.12,0.04
958,0.0,0.34,0.12,0.12,0.04
959,0.0,0.36,0.1,0.08,0.06
960,0.0,0.36,0.1,0.1,0.06
961,0.0,0.34,0.12,0.08,0.06
962,0.0,0.28,0.1,0.12,0.06
963,0.0,0.28,0.12,0.1,0.02
964,0.0,0.32,0.08,0.1,0.02
965,0.0,0.28,0.1,0.16,0.0
966,0.0,0.24,0.1,0.14,0.02
967,0.0,0.2,0.1,0.16,0.02
968,0.0,0.16,0.12,0.18,0.02
969,0.0,0.16,0.1,0.22,0.02
970,0.0,0.14,0.08,0.2,0.02
971,0.0,0.18,0.08,0.2,0.02
972,0.0,0.16,0.08,0.16,0.0
973,0.0,0.24,0.06,0.16,0.0
974,0.0,0.26,0.06,0.12,0.02
975,0.0,0.24,0.12,0.08,0.02
976,0.0,0.24,0.14,0.1,0.02
977,0.0,0.24,0.16,0.14,0.02
978,0.0,0.22,0.16,0.1,0.02
979,0.0,0.18,0.18,0.12,0.0
980,0.0,0.22,0.16,0.12,0.0
981,0.0,0.22,0.2,0.14,0.0
982,0.0,0.22,0.22,0.12,0.0
983,0.0,0.22,0.18,0.12,0.0
984,0.0,0.2,0.12,0.14,0.0
985,0.0,0.2,0.1,0.16,0.0
986,0.0,0.22,0.12,0.14,0.02
987,0.0,0.26,0.12,0.14,0.02
988,0.0,0.3,0.12,0.16,0.04
989,0.0,0.3,0.08,0.16,0.08
990,0.0,0.26,0.12,0.16,0.04
991,0.0,0.24,0.14,0.16,0.04
992,0.0,0.28,0.12,0.12,0.04
993,0.0,0.24,0.08,0.18,0.06
994,0.0,0.26,0.06,0.14,0.04
995,0.0,0.26,0.08,0.12,0.06
996,0.0,0.28,0.04,0.12,0.08
997,0.0,0.28,0.04,0.14,0.08
998,0.0,0.28,0.06,0.18,0.06
999,0.0,0.3,0.06,0.16,0.06
1000,0.0,0.32,0.06,0.16,0.04
