,M+1,M+2,M+3,M+4,M+5,M+6
536,0.0,0.52,0.0,0.22,0.1,0.16
537,0.0,0.52,0.0,0.22,0.08,0.18
538,0.0,0.54,0.0,0.2,0.1,0.16
539,0.0,0.48,0.0,0.18,0.12,0.22
540,0.0,0.48,0.0,0.18,0.12,0.22
541,0.0,0.5,0.0,0.16,0.14,0.2
542,0.0,0.5,0.0,0.14,0.12,0.24
543,0.0,0.52,0.0,0.16,0.1,0.22
544,0.0,0.54,0.0,0.16,0.12,0.18
545,0.0,0.5,0.0,0.18,0.1,0.22
546,0.0,0.54,0.0,0.12,0.1,0.24
547,0.0,0.54,0.0,0.08,0.12,0.26
548,0.0,0.54,0.0,0.1,0.1,0.26
549,0.0,0.48,0.0,0.14,0.12,0.26
550,0.0,0.58,0.0,0.12,0.08,0.22
551,0.0,0.58,0.0,0.14,0.08,0.2
552,0.0,0.58,0.0,0.12,0.08,0.22
553,0.0,0.64,0.0,0.12,0.06,0.18
554,0.0,0.62,0.0,0.12,0.08,0.18
555,0.0,0.64,0.0,0.14,0.04,0.18
556,0.0,0.62,0.0,0.18,0.04,0.16
557,0.0,0.66,0.0,0.18,0.04,0.12
558,0.0,0.64,0.0,0.22,0.04,0.1
559,0.0,0.66,0.0,0.2,0.04,0.1
560,0.0,0.64,0.0,0.24,0.04,0.08
561,0.0,0.62,0.0,0.22,0.04,0.12
562,0.0,0.62,0.0,0.24,0.02,0.12
563,0.0,0.56,0.0,0.26,0.02,0.16
564,0.0,0.54,0.0,0.28,0.02,0.16
565,0.0,0.56,0.0,0.28,0.02,0.14
566,0.0,0.54,0.0,0.28,0.04,0.14
567,0.0,0.56,0.0,0.26,0.04,0.14
568,0.0,0.58,0.0,0.28,0.04,0.1
569,0.0,0.62,0.0,0.26,0.02,0.1
570,0.0,0.62,0.0,0.24,0.02,0.12
571,0.0,0.6,0.0,0.26,0.04,0.1
572,0.0,0.62,0.0,0.22,0.04,0.12
573,0.0,0.62,0.0,0.22,0.04,0.12
574,0.0,0.56,0.0,0.28,0.02,0.14
575,0.0,0.54,0.0,0.3,0.02,0.14
576,0.0,0.54,0.0,0.3,0.02,0.14
577,0.0,0.56,0.0,0.3,0.02,0.12
578,0.0,0.5,0.0,0.36,0.04,0.1
579,0.0,0.5,0.0,0.36,0.04,0.1
580,0.0,0.5,0.0,0.34,0.06,0.1
581,0.0,0.5,0.0,0.36,0.06,0.08
582,0.0,0.5,0.0,0.36,0.06,0.08
583,0.0,0.56,0.0,0.28,0.08,0.08
584,0.0,0.54,0.0,0.32,0.08,0.06
585,0.0,0.6,0.0,0.28,0.06,0.06
586,0.0,0.58,0.0,0.26,0.08,0.08
587,0.0,0.6,0.0,0.22,0.1,0.08
588,0.0,0.6,0.0,0.2,0.12,0.08
589,0.0,0.6,0.0,0.2,0.12,0.08
590,0.0,0.58,0.0,0.22,0.12,0.08
591,0.0,0.6,0.0,0.2,0.12,0.08
592,0.0,0.54,0.0,0.24,0.14,0.08
593,0.0,0.52,0.0,0.26,0.16,0.06
594,0.0,0.56,0.0,0.26,0.12,0.06
595,0.0,0.54,0.0,0.3,0.12,0.04
596,0.0,0.52,0.0,0.32,0.14,0.02
597,0.0,0.5,0.0,0.3,0.16,0.04
598,0.0,0.5,0.0,0.3,0.16,0.04
599,0.0,0.54,0.0,0.3,0.12,0.04
600,0.0,0.54,0.0,0.3,0.12,0.04
601,0.0,0.56,0.0,0.24,0.14,0.06
602,0.0,0.6,0.0,0.22,0.14,0.04
603,0.0,0.58,0.0,0.22,0.18,0.02
604,0.0,0.58,0.0,0.22,0.18,0.02
605,0.0,0.56,0.0,0.22,0.2,0.02
606,0.0,0.6,0.0,0.2,0.18,0.02
607,0.0,0.5,0.0,0.22,0.26,0.02
608,0.0,0.48,0.0,0.26,0.24,0.02
609,0.0,0.46,0.0,0.28,0.26,0.0
610,0.0,0.48,0.0,0.26,0.26,0.0
611,0.0,0.48,0.0,0.3,0.22,0.0
612,0.0,0.44,0.0,0.3,0.26,0.0
613,0.0,0.4,0.0,0.36,0.24,0.0
614,0.0,0.4,0.0,0.36,0.24,0.0
615,0.0,0.38,0.0,0.36,0.26,0.0
616,0.0,0.38,0.0,0.38,0.24,0.0
617,0.0,0.38,0.0,0.38,0.22,0.02
618,0.0,0.4,0.0,0.36,0.22,0.02
619,0.0,0.38,0.0,0.36,0.2,0.06
620,0.0,0.44,0.0,0.36,0.16,0.04
621,0.0,0.44,0.0,0.34,0.18,0.04
622,0.0,0.46,0.0,0.32,0.18,0.04
623,0.0,0.5,0.0,0.3,0.16,0.04
624,0.0,0.54,0.0,0.28,0.14,0.04
625,0.0,0.52,0.0,0.28,0.14,0.06
626,0.0,0.52,0.0,0.3,0.14,0.04
627,0.0,0.52,0.0,0.3,0.14,0.04
628,0.0,0.5,0.0,0.3,0.14,0.06
629,0.0,0.54,0.0,0.28,0.12,0.06
630,0.0,0.52,0.0,0.32,0.1,0.06
631,0.0,0.54,0.0,0.28,0.12,0.06
632,0.0,0.54,0.0,0.26,0.12,0.08
633,0.0,0.54,0.0,0.24,0.14,0.08
634,0.0,0.54,0.0,0.24,0.14,0.08
635,0.0,0.54,0.0,0.22,0.18,0.06
636,0.0,0.56,0.0,0.2,0.18,0.06
637,0.0,0.58,0.0,0.18,0.18,0.06
638,0.0,0.56,0.0,0.2,0.18,0.06
639,0.0,0.54,0.0,0.2,0.2,0.06
640,0.0,0.54,0.0,0.22,0.2,0.04
641,0.0,0.5,0.0,0.24,0.22,0.04
642,0.0,0.48,0.0,0.28,0.2,0.04
643,0.0,0.44,0.0,0.3,0.22,0.04
644,0.0,0.46,0.0,0.32,0.18,0.04
645,0.0,0.5,0.0,0.28,0.18,0.04
646,0.0,0.46,0.0,0.3,0.2,0.04
647,0.0,0.44,0.0,0.34,0.18,0.04
648,0.0,0.38,0.0,0.36,0.2,0.06
649,0.0,0.46,0.0,0.34,0.14,0.06
650,0.0,0.44,0.0,0.38,0.14,0.04
651,0.0,0.5,0.0,0.32,0.14,0.04
652,0.0,0.52,0.0,0.3,0.14,0.04
653,0.0,0.5,0.0,0.28,0.18,0.04
654,0.0,0.48,0.0,0.32,0.16,0.04
655,0.0,0.48,0.0,0.34,0.12,0.06
656,0.0,0.48,0.0,0.32,0.12,0.08
657,0.0,0.5,0.0,0.3,0.12,0.08
658,0.0,0.48,0.0,0.28,0.14,0.1
659,0.0,0.44,0.0,0.32,0.14,0.1
660,0.0,0.44,0.0,0.32,0.14,0.1
661,0.0,0.44,0.0,0.32,0.16,0.08
662,0.0,0.38,0.0,0.36,0.16,0.1
663,0.0,0.34,0.0,0.38,0.18,0.1
664,0.0,0.36,0.0,0.32,0.24,0.08
665,0.0,0.34,0.0,0.32,0.26,0.08
666,0.0,0.38,0.0,0.32,0.24,0.06
667,0.0,0.4,0.0,0.3,0.24,0.06
668,0.0,0.42,0.0,0.32,0.22,0.04
669,0.0,0.38,0.0,0.3,0.26,0.06
670,0.0,0.38,0.0,0.34,0.24,0.04
671,0.0,0.36,0.0,0.32,0.26,0.06
672,0.0,0.36,0.0,0.32,0.26,0.06
673,0.0,0.32,0.0,0.34,0.28,0.06
674,0.0,0.34,0.0,0.32,0.28,0.06
675,0.0,0.38,0.0,0.28,0.28,0.06
676,0.0,0.38,0.0,0.3,0.26,0.06
677,0.0,0.4,0.0,0.3,0.24,0.06
678,0.0,0.44,0.0,0.28,0.22,0.06
679,0.0,0.44,0.0,0.24,0.26,0.06
680,0.0,0.44,0.0,0.24,0.24,0.08
681,0.0,0.5,0.0,0.26,0.2,0.04
682,0.0,0.52,0.0,0.2,0.2,0.08
683,0.0,0.5,0.0,0.22,0.2,0.08
684,0.0,0.5,0.0,0.22,0.2,0.08
685,0.0,0.52,0.0,0.2,0.2,0.08
686,0.0,0.52,0.0,0.22,0.2,0.06
687,0.0,0.5,0.0,0.22,0.22,0.06
688,0.0,0.48,0.0,0.22,0.24,0.06
689,0.0,0.42,0.0,0.26,0.24,0.08
690,0.0,0.44,0.0,0.24,0.24,0.08
691,0.0,0.42,0.0,0.24,0.24,0.1
692,0.0,0.42,0.0,0.26,0.22,0.1
693,0.0,0.44,0.0,0.24,0.24,0.08
694,0.0,0.36,0.0,0.26,0.28,0.1
695,0.0,0.36,0.0,0.26,0.28,0.1
696,0.0,0.34,0.0,0.22,0.32,0.12
697,0.0,0.32,0.0,0.22,0.36,0.1
698,0.0,0.34,0.0,0.24,0.32,0.1
699,0.0,0.34,0.0,0.22,0.3,0.14
700,0.0,0.3,0.0,0.24,0.32,0.14
701,0.0,0.28,0.0,0.3,0.28,0.14
702,0.0,0.36,0.0,0.28,0.22,0.14
703,0.0,0.34,0.0,0.3,0.24,0.12
704,0.0,0.34,0.0,0.3,0.24,0.12
705,0.0,0.34,0.0,0.3,0.22,0.14
706,0.0,0.34,0.0,0.3,0.24,0.12
707,0.0,0.36,0.0,0.3,0.22,0.12
708,0.0,0.38,0.0,0.34,0.2,0.08
709,0.0,0.4,0.0,0.32,0.22,0.06
710,0.0,0.4,0.0,0.34,0.18,0.08
711,0.0,0.42,0.0,0.32,0.2,0.06
712,0.0,0.44,0.0,0.28,0.22,0.06
713,0.0,0.46,0.0,0.26,0.22,0.06
714,0.0,0.48,0.0,0.28,0.2,0.04
715,0.0,0.48,0.0,0.26,0.22,0.04
716,0.0,0.42,0.0,0.28,0.24,0.06
717,0.0,0.4,0.0,0.32,0.22,0.06
718,0.0,0.42,0.0,0.28,0.24,0.06
719,0.0,0.4,0.0,0.3,0.24,0.06
720,0.0,0.4,0.0,0.32,0.22,0.06
721,0.0,0.44,0.0,0.26,0.22,0.08
722,0.0,0.42,0.0,0.24,0.24,0.1
723,0.0,0.44,0.0,0.2,0.28,0.08
724,0.0,0.46,0.0,0.22,0.24,0.08
725,0.0,0.48,0.0,0.2,0.24,0.08
726,0.0,0.54,0.0,0.18,0.2,0.08
727,0.0,0.56,0.0,0.18,0.2,0.06
728,0.0,0.56,0.0,0.18,0.18,0.08
729,0.0,0.56,0.0,0.18,0.18,0.08
730,0.0,0.58,0.0,0.14,0.22,0.06
731,0.0,0.58,0.0,0.14,0.2,0.08
732,0.0,0.58,0.0,0.14,0.22,0.06
733,0.0,0.58,0.0,0.12,0.24,0.06
734,0.0,0.54,0.0,0.2,0.2,0.06
735,0.0,0.56,0.0,0.2,0.18,0.06
736,0.0,0.58,0.0,0.2,0.16,0.06
737,0.0,0.58,0.0,0.2,0.2,0.02
738,0.0,0.62,0.0,0.18,0.18,0.02
739,0.0,0.6,0.0,0.2,0.18,0.02
740,0.0,0.6,0.0,0.2,0.2,0.0
741,0.0,0.62,0.0,0.16,0.22,0.0
742,0.0,0.62,0.0,0.16,0.2,0.02
743,0.0,0.66,0.0,0.14,0.16,0.04
744,0.0,0.66,0.0,0.14,0.16,0.04
745,0.0,0.64,0.0,0.14,0.18,0.04
746,0.0,0.6,0.0,0.22,0.14,0.04
747,0.0,0.54,0.0,0.26,0.16,0.04
748,0.0,0.5,0.0,0.3,0.16,0.04
749,0.0,0.52,0.0,0.28,0.16,0.04
750,0.0,0.56,0.0,0.26,0.12,0.06
751,0.0,0.5,0.0,0.32,0.12,0.06
752,0.0,0.5,0.0,0.3,0.14,0.06
753,0.0,0.5,0.0,0.3,0.14,0.06
754,0.0,0.52,0.0,0.28,0.12,0.08
755,0.0,0.58,0.0,0.22,0.12,0.08
756,0.0,0.58,0.0,0.24,0.1,0.08
757,0.0,0.58,0.0,0.22,0.12,0.08
758,0.0,0.54,0.0,0.26,0.12,0.08
759,0.0,0.5,0.0,0.32,0.1,0.08
760,0.0,0.48,0.0,0.3,0.14,0.08
761,0.0,0.48,0.0,0.28,0.16,0.08
762,0.0,0.5,0.0,0.26,0.16,0.08
763,0.0,0.48,0.0,0.22,0.2,0.1
764,0.0,0.52,0.0,0.24,0.18,0.06
765,0.0,0.56,0.0,0.26,0.16,0.02
766,0.0,0.52,0.0,0.3,0.16,0.02
767,0.0,0.48,0.0,0.32,0.16,0.04
768,0.0,0.48,0.0,0.34,0.16,0.02
769,0.0,0.44,0.0,0.32,0.22,0.02
770,0.0,0.4,0.0,0.38,0.18,0.04
771,0.0,0.42,0.0,0.36,0.2,0.02
772,0.0,0.38,0.0,0.36,0.24,0.02
773,0.0,0.36,0.0,0.4,0.22,0.02
774,0.0,0.36,0.0,0.4,0.22,0.02
775,0.0,0.34,0.0,0.4,0.24,0.02
776,0.0,0.4,0.0,0.36,0.22,0.02
777,0.0,0.42,0.0,0.36,0.2,0.02
778,0.0,0.44,0.0,0.34,0.2,0.02
779,0.0,0.46,0.0,0.3,0.2,0.04
780,0.0,0.42,0.0,0.32,0.22,0.04
781,0.0,0.48,0.0,0.28,0.2,0.04
782,0.0,0.46,0.0,0.3,0.18,0.06
783,0.0,0.46,0.0,0.28,0.18,0.08
784,0.0,0.42,0.0,0.32,0.18,0.08
785,0.0,0.46,0.0,0.32,0.14,0.08
786,0.0,0.5,0.0,0.28,0.14,0.08
787,0.0,0.5,0.0,0.26,0.16,0.08
788,0.0,0.5,0.0,0.26,0.16,0.08
789,0.0,0.5,0.0,0.28,0.14,0.08
790,0.0,0.46,0.0,0.28,0.18,0.08
791,0.0,0.4,0.0,0.32,0.2,0.08
792,0.0,0.4,0.0,0.32,0.22,0.06
793,0.0,0.38,0.0,0.32,0.2,0.1
794,0.0,0.42,0.0,0.34,0.18,0.06
795,0.0,0.42,0.0,0.3,0.22,0.06
796,0.0,0.44,0.0,0.28,0.22,0.06
797,0.0,0.44,0.0,0.3,0.2,0.06
798,0.0,0.4,0.0,0.34,0.2,0.06
799,0.0,0.44,0.0,0.3,0.2,0.06
800,0.0,0.42,0.0,0.34,0.2,0.04
801,0.0,0.42,0.0,0.3,0.24,0.04
802,0.0,0.46,0.0,0.26,0.24,0.04
803,0.0,0.46,0.0,0.3,0.22,0.02
804,0.0,0.48,0.0,0.3,0.2,0.02
805,0.0,0.46,0.0,0.24,0.28,0.02
806,0.0,0.44,0.0,0.28,0.28,0.0
807,0.0,0.42,0.0,0.3,0.28,0.0
808,0.0,0.46,0.0,0.28,0.26,0.0
809,0.0,0.48,0.0,0.26,0.26,0.0
810,0.0,0.46,0.0,0.28,0.26,0.0
811,0.0,0.44,0.0,0.3,0.26,0.0
812,0.0,0.44,0.0,0.26,0.28,0.02
813,0.0,0.42,0.0,0.28,0.3,0.0
814,0.0,0.42,0.0,0.32,0.24,0.02
815,0.0,0.4,0.0,0.32,0.26,0.02
816,0.0,0.44,0.0,0.32,0.22,0.02
817,0.0,0.42,0.0,0.32,0.24,0.02
818,0.0,0.4,0.0,0.32,0.26,0.02
819,0.0,0.4,0.0,0.32,0.26,0.02
820,0.0,0.38,0.0,0.38,0.24,0.0
821,0.0,0.4,0.0,0.38,0.22,0.0
822,0.0,0.4,0.0,0.4,0.2,0.0
823,0.0,0.44,0.0,0.36,0.2,0.0
824,0.0,0.48,0.0,0.34,0.18,0.0
825,0.0,0.48,0.0,0.34,0.18,0.0
826,0.0,0.44,0.0,0.36,0.2,0.0
827,0.0,0.42,0.0,0.36,0.18,0.04
828,0.0,0.46,0.0,0.34,0.16,0.04
829,0.0,0.44,0.0,0.28,0.24,0.04
830,0.0,0.52,0.0,0.3,0.14,0.04
831,0.0,0.54,0.0,0.3,0.12,0.04
832,0.0,0.54,0.0,0.3,0.12,0.04
833,0.0,0.52,0.0,0.28,0.16,0.04
834,0.0,0.52,0.0,0.26,0.16,0.06
835,0.0,0.5,0.0,0.3,0.14,0.06
836,0.0,0.48,0.0,0.28,0.2,0.04
837,0.0,0.44,0.0,0.3,0.24,0.02
838,0.0,0.42,0.0,0.3,0.26,0.02
839,0.0,0.42,0.0,0.26,0.28,0.04
840,0.0,0.4,0.0,0.26,0.3,0.04
841,0.0,0.4,0.0,0.26,0.3,0.04
842,0.0,0.44,0.0,0.26,0.26,0.04
843,0.0,0.44,0.0,0.24,0.28,0.04
844,0.0,0.46,0.0,0.24,0.28,0.02
845,0.0,0.5,0.0,0.2,0.28,0.02
846,0.0,0.48,0.0,0.24,0.26,0.02
847,0.0,0.54,0.0,0.2,0.24,0.02
848,0.0,0.52,0.0,0.2,0.24,0.04
849,0.0,0.52,0.0,0.22,0.2,0.06
850,0.0,0.5,0.0,0.24,0.22,0.04
851,0.0,0.52,0.0,0.22,0.22,0.04
852,0.0,0.52,0.0,0.22,0.22,0.04
853,0.0,0.5,0.0,0.2,0.26,0.04
854,0.0,0.48,0.0,0.18,0.28,0.06
855,0.0,0.52,0.0,0.16,0.26,0.06
856,0.0,0.54,0.0,0.12,0.26,0.08
857,0.0,0.54,0.0,0.14,0.26,0.06
858,0.0,0.52,0.0,0.16,0.26,0.06
859,0.0,0.56,0.0,0.16,0.22,0.06
860,0.0,0.56,0.0,0.14,0.24,0.06
861,0.0,0.62,0.0,0.14,0.18,0.06
862,0.0,0.64,0.0,0.12,0.18,0.06
863,0.0,0.66,0.0,0.12,0.14,0.08
864,0.0,0.62,0.0,0.16,0.14,0.08
865,0.0,0.56,0.0,0.24,0.12,0.08
866,0.0,0.6,0.0,0.26,0.08,0.06
867,0.0,0.56,0.0,0.24,0.14,0.06
868,0.0,0.56,0.0,0.22,0.16,0.06
869,0.0,0.54,0.0,0.24,0.16,0.06
870,0.0,0.58,0.0,0.22,0.16,0.04
871,0.0,0.6,0.0,0.22,0.14,0.04
872,0.0,0.6,0.0,0.18,0.2,0.02
873,0.0,0.64,0.0,0.14,0.2,0.02
874,0.0,0.62,0.0,0.16,0.2,0.02
875,0.0,0.6,0.0,0.1,0.28,0.02
876,0.0,0.6,0.0,0.1,0.26,0.04
877,0.0,0.54,0.0,0.14,0.28,0.04
878,0.0,0.58,0.0,0.12,0.24,0.06
879,0.0,0.6,0.0,0.12,0.22,0.06
880,0.0,0.58,0.0,0.14,0.22,0.06
881,0.0,0.54,0.0,0.16,0.24,0.06
882,0.0,0.52,0.0,0.18,0.24,0.06
883,0.0,0.5,0.0,0.18,0.26,0.06
884,0.0,0.5,0.0,0.2,0.24,0.06
885,0.0,0.5,0.0,0.22,0.24,0.04
886,0.0,0.54,0.0,0.2,0.22,0.04
887,0.0,0.62,0.0,0.18,0.16,0.04
888,0.0,0.62,0.0,0.16,0.18,0.04
889,0.0,0.64,0.0,0.16,0.18,0.02
890,0.0,0.62,0.0,0.14,0.2,0.04
891,0.0,0.66,0.0,0.14,0.18,0.02
892,0.0,0.64,0.0,0.18,0.16,0.02
893,0.0,0.64,0.0,0.2,0.14,0.02
894,0.0,0.64,0.0,0.2,0.14,0.02
895,0.0,0.62,0.0,0.2,0.16,0.02
896,0.0,0.64,0.0,0.2,0.14,0.02
897,0.0,0.6,0.0,0.22,0.14,0.04
898,0.0,0.58,0.0,0.26,0.12,0.04
899,0.0,0.56,0.0,0.26,0.1,0.08
900,0.0,0.54,0.0,0.26,0.12,0.08
901,0.0,0.54,0.0,0.28,0.08,0.1
902,0.0,0.54,0.0,0.26,0.1,0.1
903,0.0,0.54,0.0,0.26,0.12,0.08
904,0.0,0.58,0.0,0.24,0.12,0.06
905,0.0,0.6,0.0,0.24,0.1,0.06
906,0.0,0.64,0.0,0.2,0.08,0.08
907,0.0,0.66,0.0,0.22,0.06,0.06
908,0.0,0.68,0.0,0.24,0.04,0.04
909,0.0,0.64,0.0,0.26,0.04,0.06
910,0.0,0.66,0.0,0.22,0.06,0.06
911,0.0,0.64,0.0,0.24,0.08,0.04
912,0.0,0.64,0.0,0.24,0.1,0.02
913,0.0,0.62,0.0,0.24,0.12,0.02
914,0.0,0.68,0.0,0.2,0.1,0.02
915,0.0,0.66,0.0,0.24,0.08,0.02
916,0.0,0.68,0.0,0.22,0.08,0.02
917,0.0,0.7,0.0,0.18,0.1,0.02
918,0.0,0.72,0.0,0.18,0.08,0.02
919,0.0,0.66,0.0,0.2,0.1,0.04
920,0.0,0.66,0.0,0.22,0.08,0.04
921,0.0,0.68,0.0,0.2,0.08,0.04
922,0.0,0.66,0.0,0.2,0.08,0.06
923,0.0,0.64,0.0,0.2,0.1,0.06
924,0.0,0.58,0.0,0.24,0.12,0.06
925,0.0,0.62,0.0,0.22,0.12,0.04
926,0.0,0.64,0.0,0.18,0.16,0.02
927,0.0,0.66,0.0,0.16,0.16,0.02
928,0.0,0.7,0.0,0.14,0.14,0.02
929,0.0,0.72,0.0,0.12,0.14,0.02
930,0.0,0.72,0.0,0.1,0.16,0.02
931,0.0,0.7,0.0,0.12,0.16,0.02
932,0.0,0.68,0.0,0.14,0.16,0.02
933,0.0,0.66,0.0,0.16,0.16,0.02
934,0.0,0.58,0.0,0.24,0.14,0.04
935,0.0,0.56,0.0,0.22,0.18,0.04
936,0.0,0.52,0.0,0.22,0.2,0.06
937,0.0,0.52,0.0,0.24,0.18,0.06
938,0.0,0.56,0.0,0.22,0.18,0.04
939,0.0,0.56,0.0,0.2,0.2,0.04
940,0.0,0.62,0.0,0.16,0.2,0.02
941,0.0,0.6,0.0,0.18,0.2,0.02
942,0.0,0.56,0.0,0.2,0.22,0.02
943,0.0,0.58,0.0,0.18,0.22,0.02
944,0.0,0.52,0.0,0.24,0.22,0.02
945,0.0,0.52,0.0,0.22,0.24,0.02
946,0.0,0.54,0.0,0.18,0.26,0.02
947,0.0,0.56,0.0,0.18,0.24,0.02
948,0.0,0.54,0.0,0.2,0.24,0.02
949,0.0,0.52,0.0,0.2,0.24,0.04
950,0.0,0.56,0.0,0.22,0.18,0.04
951,0.0,0.56,0.0,0.22,0.18,0.04
952,0.0,0.58,0.0,0.24,0.16,0.02
953,0.0,0.58,0.0,0.26,0.14,0.02
954,0.0,0.54,0.0,0.32,0.12,0.02
955,0.0,0.54,0.0,0.32,0.12,0.02
956,0.0,0.54,0.0,0.28,0.16,0.02
957,0.0,0.54,0.0,0.26,0.18,0.02
958,0.0,0.52,0.0,0.28,0.18,0.02
959,0.0,0.5,0.0,0.3,0.18,0.02
960,0.0,0.48,0.0,0.3,0.22,0.0
961,0.0,0.48,0.0,0.32,0.2,0.0
962,0.0,0.52,0.0,0.3,0.18,0.0
963,0.0,0.48,0.0,0.36,0.16,0.0
964,0.0,0.54,0.0,0.3,0.16,0.0
965,0.0,0.52,0.0,0.32,0.16,0.0
966,0.0,0.5,0.0,0.34,0.16,0.0
967,0.0,0.48,0.0,0.36,0.16,0.0
968,0.0,0.46,0.0,0.34,0.2,0.0
969,0.0,0.46,0.0,0.34,0.2,0.0
970,0.0,0.44,0.0,0.34,0.22,0.0
971,0.0,0.48,0.0,0.36,0.16,0.0
972,0.0,0.48,0.0,0.36,0.16,0.0
973,0.0,0.44,0.0,0.38,0.18,0.0
974,0.0,0.44,0.0,0.4,0.16,0.0
975,0.0,0.44,0.0,0.42,0.14,0.0
976,0.0,0.46,0.0,0.4,0.14,0.0
977,0.0,0.48,0.0,0.4,0.12,0.0
978,0.0,0.5,0.0,0.4,0.1,0.0
979,0.0,0.48,0.0,0.44,0.08,0.0
980,0.0,0.44,0.0,0.48,0.08,0.0
981,0.0,0.42,0.0,0.46,0.12,0.0
982,0.0,0.44,0.0,0.44,0.1,0.02
983,0.0,0.46,0.0,0.44,0.08,0.02
984,0.0,0.5,0.0,0.4,0.08,0.02
985,0.0,0.46,0.0,0.36,0.14,0.04
986,0.0,0.48,0.0,0.34,0.14,0.04
987,0.0,0.46,0.0,0.34,0.16,0.04
988,0.0,0.48,0.0,0.32,0.16,0.04
989,0.0,0.46,0.0,0.3,0.2,0.04
990,0.0,0.46,0.0,0.26,0.24,0.04
991,0.0,0.48,0.0,0.2,0.28,0.04
992,0.0,0.52,0.0,0.2,0.26,0.02
993,0.0,0.54,0.0,0.16,0.28,0.02
994,0.0,0.6,0.0,0.12,0.24,0.04
995,0.0,0.54,0.0,0.14,0.28,0.04
996,0.0,0.58,0.0,0.12,0.26,0.04
997,0.0,0.52,0.0,0.18,0.24,0.06
998,0.0,0.52,0.0,0.2,0.22,0.06
999,0.0,0.52,0.0,0.22,0.22,0.04
1000,0.0,0.5,0.0,0.24,0.22,0.04
