,total_excess
0,0.0
1,0.03333333333333333
2,0.06
3,0.08666666666666667
4,0.1
5,0.12
6,0.14
7,0.16
8,0.16666666666666666
9,0.18666666666666668
10,0.20666666666666667
11,0.20666666666666667
12,0.21333333333333335
13,0.22
14,0.23333333333333334
15,0.24666666666666667
16,0.26
17,0.2733333333333333
18,0.2866666666666667
19,0.29333333333333333
20,0.29333333333333333
21,0.3
22,0.29333333333333333
23,0.31333333333333335
24,0.32
25,0.3333333333333333
26,0.3333333333333333
27,0.35333333333333333
28,0.37333333333333335
29,0.38666666666666666
30,0.38666666666666666
31,0.38666666666666666
32,0.38666666666666666
33,0.42
34,0.43333333333333335
35,0.46
36,0.4666666666666667
37,0.4866666666666667
38,0.48333333333333334
39,0.4766666666666667
40,0.47333333333333333
41,0.46
42,0.4666666666666667
43,0.4666666666666667
44,0.4866666666666667
45,0.49333333333333335
46,0.5133333333333333
47,0.5166666666666667
48,0.5266666666666666
49,0.5333333333333333
50,0.53
51,0.5366666666666666
52,0.5333333333333333
53,0.55
54,0.55
55,0.5733333333333334
56,0.5866666666666667
57,0.6033333333333334
58,0.61
59,0.6333333333333333
60,0.6466666666666666
61,0.66
62,0.6666666666666666
63,0.68
64,0.6866666666666666
65,0.6933333333333334
66,0.6933333333333334
67,0.7066666666666667
68,0.7033333333333334
69,0.7033333333333334
70,0.72
71,0.7233333333333334
72,0.7233333333333334
73,0.7233333333333334
74,0.7233333333333334
75,0.7166666666666667
76,0.71
77,0.7233333333333334
78,0.7266666666666667
79,0.7366666666666667
80,0.74
81,0.7233333333333334
82,0.7266666666666667
83,0.72
84,0.7233333333333334
85,0.7433333333333333
86,0.7333333333333333
87,0.7366666666666667
88,0.73
89,0.7333333333333333
90,0.74
91,0.74
92,0.75
93,0.7566666666666667
94,0.76
95,0.7666666666666667
96,0.77
97,0.77
98,0.77
99,0.77
100,0.78
